Gene ID	Gene Name	Design Element	'heat-killed Escherichia coli' vs 'none' in 'normal'.foldChange	'heat-killed Escherichia coli' vs 'none' in 'normal'.pValue	'heat-killed Escherichia coli' vs 'none' in 'normal'.tStat	'heat-killed Escherichia coli' vs 'none' in 'ulcerative colitis'.foldChange	'heat-killed Escherichia coli' vs 'none' in 'ulcerative colitis'.pValue	'heat-killed Escherichia coli' vs 'none' in 'ulcerative colitis'.tStat	'ulcerative colitis' vs 'normal' in 'heat-killed Escherichia coli'.foldChange	'ulcerative colitis' vs 'normal' in 'heat-killed Escherichia coli'.pValue	'ulcerative colitis' vs 'normal' in 'heat-killed Escherichia coli'.tStat	'ulcerative colitis' vs 'normal' in 'none'.foldChange	'ulcerative colitis' vs 'normal' in 'none'.pValue	'ulcerative colitis' vs 'normal' in 'none'.tStat
ENSG00000225756	DBH-AS1	230488_s_at	-0.1	0.583886573	-0.766464575	-0.2	0.141502043	-1.641813475	-0.1	0.998683232	-0.611599556			
ENSG00000225768	LINC02620	1561573_at	0.3	0.08577751	2.293552028	0.4	3.33E-05	5.036022589						
ENSG00000225774	SIRPAP1	217024_x_at	1.1	1.34E-05	9.220449284	0.8	5.93E-13	11.39270903	-0.1	0.998683232	-0.612847837			
ENSG00000225775	ENSG00000225775	240860_at				0.2	0.007647018	3.038886897	0.1	0.998683232	0.904464091			
ENSG00000225778	PROSER2-AS1	1557208_at	0.2	0.548360784	0.832957183	0.3	0.011909296	2.852783586	-0.1	0.998683232	-0.759803923			
ENSG00000225783	MIAT	227168_at	0.2	0.462553422	1.005686741	0.6	0.055599803	2.145854097	0.2	0.998683232	0.66488299	-0.1	0.97700283	-0.328806427
ENSG00000225791	TRAM2-AS1	227298_at	-1	3.99E-05	-8.019751949	-1	2.79E-11	-9.866026459	0.1	0.998683232	0.696912286			
ENSG00000225794	ENSG00000225794	1560588_at	0.1	0.501477777	0.924637666	0.2	0.036532986	2.350808453						
ENSG00000225797	UBDP1	1567656_at				0.1	0.083621014	1.93489628						
ENSG00000225803	MRPS11P1	217386_at				0.2	0.017537243	2.686914371						
ENSG00000225822	UBXN7-AS1	242507_at				-0.1	0.229581824	-1.341409479	-0.1	0.998683232	-0.500390969			
ENSG00000225826	LINC00626	224020_at	0.1	0.717663098	0.525289574									
ENSG00000225828	FAM229A	228451_at							-0.1	0.998683232	-0.698567882			
ENSG00000225830	ERCC6	230108_at	-0.5	0.041888171	-2.760465515	-0.8	7.75E-09	-7.845271748	0.3	0.998683232	1.763725105			
ENSG00000225849	MKRN7P	217115_at				0.2	0.002139909	3.5455129	-0.1	0.998683232	-0.702654894			
ENSG00000225855	RUSC1-AS1	1552862_at	0.6	0.129749863	2.011466162	0.2	0.327601543	1.096671877				0.4	0.594697042	1.707536873
ENSG00000225868	WDR87BP	1568689_at	0.1	0.476442984	0.976999547	0.1	0.118513352	1.744370279	-0.1	0.998683232	-0.947469832			
ENSG00000225876	ENSG00000225876	224270_at	0.2	0.219175566	1.633157783	0.1	0.363865057	1.018484173	-0.2	0.998683232	-1.60852251			
ENSG00000225879	ENSG00000225879	244120_at				0.2	0.088175824	1.906797851						
ENSG00000225885	ENSG00000225885	243040_at				0.2	0.015370098	2.743630265	0.2	0.998683232	1.704268509			
ENSG00000225889	ENSG00000225889	243699_at	0.6	0.018247165	3.282746254	0.7	1.90E-07	6.759748703						
ENSG00000225891	DHDDS-AS1	242510_at	-0.1	0.81900132	-0.341836716									
ENSG00000225921	NOL7	210097_s_at							0.1	0.998683232	1.404867743			
ENSG00000225930	LINC02249	216596_at	0.4	0.03365391	2.899308853	0.4	9.74E-07	6.216348749	-0.1	0.998683232	-0.667428226			
ENSG00000225938	ENSG00000225938	244422_at	0.2	0.587959975	0.758785907	0.2	0.155713703	1.584857281	-0.1	0.998683232	-0.38854871	-0.1	0.94274155	-0.585572394
ENSG00000225942	LINC01875	1563250_at				0.4	1.38E-04	4.544691437	0.1	0.998683232	0.4311979			
ENSG00000225953	SATB2-AS1	1560010_a_at	-0.2	0.361198342	-1.232227996	0.3	0.004054831	3.296496877	0.1	0.998683232	0.86604187			
ENSG00000225968	ELFN1	229581_at	0.4	0.23220976	1.589616406	-0.4	0.051799147	-2.182048811	-0.1	0.998683232	-0.408422569	0.7	0.254806133	2.949758155
ENSG00000225978	HAR1A	1557098_s_at	-0.1	0.77055732	-0.428454691				-0.1	0.998683232	-0.573963152			
ENSG00000225980	OR7E19P	216536_at	0.4	0.028517489	3.004347691	0.2	0.037159429	2.342514813	-0.2	0.998683232	-1.960133171			
ENSG00000226009	KCNIP2-AS1	237266_at				0.2	0.020527431	2.61568812	0.1	0.998683232	0.884592223			
ENSG00000226017	PRICKLE2-AS3	1561676_at				0.1	0.245651286	1.296742595	0.2	0.998683232	1.556947525			
ENSG00000226031	FGF13-AS1	1560537_at	0.1	0.794844311	0.384058276	0.2	0.018144083	2.67175242	0.1	0.998683232	0.936095519			
ENSG00000226038	PPIAP21	217346_at	0.4	0.01513788	3.400135665	0.4	1.17E-06	6.154260174						
ENSG00000226051	ZNF503-AS1	232684_at	0.2	0.081448859	2.328165105	0.2	0.002060079	3.560122418	-0.1	0.998683232	-0.662344443			
ENSG00000226070	ENSG00000226070	1562219_at	0.1	0.678138357	0.596087571	0.3	3.63E-04	4.203015959						
ENSG00000226086	EIF3LP3	234485_at	-0.1	0.433967887	-1.065997391	-0.2	0.00135322	-3.719573713						
ENSG00000226091	LINC00937	1560119_at				0.1	0.238887831	1.315274114						
ENSG00000226097	ENSG00000226097	233784_at	0.2	0.092388224	2.243211282	0.2	0.012110996	2.845658989	0.1	0.998683232	0.941386256			
ENSG00000226101	LINC02097	1561389_at	0.1	0.584152002	0.765993075	0.1	0.091975038	1.883813688	-0.1	0.998683232	-0.677186707			
ENSG00000226122	DDC-AS1	1564459_at	0.1	0.566592884	0.798427658	0.1	0.20152589	1.426509641	-0.2	0.998683232	-2.124175005			
ENSG00000226124	FTCDNL1	1556667_at	-0.1	0.747819117	-0.470839057	-0.6	0.009998633	-2.92628778	0.5	0.998683232	1.571933602	1	0.044020117	4.311342613
ENSG00000226137	BAIAP2-DT	1566557_at	-4.8	2.76E-09	-26.72466603	-4.6	5.14E-22	-23.18702328	-0.1	0.998683232	-0.188440555			
ENSG00000226142	RPL35P8	217347_at							-0.1	0.998683232	-0.818240121			
ENSG00000226174	TEX22	1558581_at				0.1	0.185816863	1.477727753	0.1	0.998683232	0.420651273			
ENSG00000226179	LINC00685	232463_at	-0.4	0.175411952	-1.797168047	-0.5	2.59E-04	-4.323485693	0.2	0.998683232	1.331484877			
ENSG00000226188	HNRNPA1P3	216559_x_at				0.1	0.187494727	1.472193513						
ENSG00000226200	SGMS1-AS1	241429_at	-0.8	0.00136601	-5.008648953	-1	6.16E-14	-12.35743105	0.1	0.998683232	0.361982142			
ENSG00000226229	RPLP0P1	234797_at				0.2	0.089529977	1.898647927						
ENSG00000226235	LEMD1-AS1	1561281_a_at	0.4	0.046507845	2.691694414	0.1	0.212466214	1.392078173	-0.3	0.955049488	-2.916031211			
ENSG00000226237	GAS1RR	1556936_at				0.1	0.625864801	0.557103771	0.1	0.998683232	0.75886891			
ENSG00000226239	ENSG00000226239	1570070_at	1.4	9.25E-06	9.670430366	1.3	9.40E-14	12.17529953	-0.2	0.998683232	-0.882921462			
ENSG00000226249	ENSG00000226249	242914_at	0.1	0.696917963	0.561952257	0.2	0.023221405	2.560923515	-0.1	0.998683232	-0.50181355			
ENSG00000226250	LINC00408	1556206_at	0.5	0.102768301	2.171352672	0.6	7.58E-06	5.532439026						
ENSG00000226252	ENSG00000226252	1561211_at	-0.1	0.729125934	-0.505764293	0.1	0.342876994	1.062379475						
ENSG00000226263	ISM1-AS1	240719_at	0.4	0.06800065	2.444854839	0.3	0.002523077	3.482072872	-0.1	0.998683232	-0.935297426			
ENSG00000226272	ARHGAP26-AS1	1560856_at	0.2	0.411412931	1.115498239	0.2	0.008032332	3.018317692						
ENSG00000226306	NPY6R	210444_at				0.2	0.003656549	3.337494794	0.2	0.998683232	1.312109701			
ENSG00000226308	ENSG00000226308	1568848_at	0.1	0.559192312	0.811866683	0.3	3.86E-04	4.180941076	0.1	0.998683232	0.547957999			
ENSG00000226309	SMARCE1P2	216358_at	0.2	0.547548976	0.834493385	0.5	4.83E-06	5.683980523	0.1	0.998683232	0.55823168			
ENSG00000226312	CFLAR-AS1	1556924_at	1.5	1.28E-05	9.270962334	1.7	1.91E-15	13.97300442	0.2	0.998683232	0.932431413			
ENSG00000226328	NUP50-DT	240233_at	-1.1	5.25E-04	-5.712662548	-1	3.40E-07	-6.565274022						
ENSG00000226332	ENSG00000226332	229811_at	0.1	0.741956778	0.481329271	0.1	0.116899807	1.751931748						
ENSG00000226334	ENSG00000226334	215876_at	0.3	0.093268718	2.235991294	0.4	7.80E-04	3.925182443	0.1	0.998683232	0.49350444			
ENSG00000226337	TMEM252-DT	1560794_at				0.1	0.20259383	1.423198255						
ENSG00000226363	HAGLROS	230935_at				0.3	0.001891193	3.592890186	0.2	0.998683232	1.215487021			
ENSG00000226367	ST7-AS2	237808_at				0.2	0.005830259	3.150764151						
ENSG00000226374	LINC01345	1566735_at				0.1	0.192814538	1.454053349	0.1	0.998683232	0.312423018			
ENSG00000226383	LINC01876	1569681_at	0.1	0.531100912	0.865370839	0.2	0.074710497	1.994592954	0.1	0.998683232	0.706331397			
ENSG00000226386	PARD3-AS1	230545_at				0.1	0.054981004	2.151527257	-0.1	0.998683232	-0.699222312			
ENSG00000226387	SORCS3-AS1	237425_at	0.1	0.684778857	0.584131417	0.2	0.132615805	1.679392785						
ENSG00000226397	C12orf77	239691_at	0.6	0.061534604	2.510882281	0.4	0.019612855	2.636860903	0.3	0.998683232	1.22131146	0.4	0.497609086	1.980448756
ENSG00000226419	SLC16A1-AS1	1568813_at	-0.3	0.209219539	-1.668244495	-0.3	0.041683685	-2.287749002	0.1	0.998683232	0.505926429			
ENSG00000226440	LAMA4-AS1	240917_at	0.2	0.473881662	0.981839367	0.1	0.186132151	1.476757411	-0.1	0.998683232	-0.718016641			
ENSG00000226454	ENSG00000226454	237872_at	-0.1	0.834434605	-0.311609228	0.2	0.002881466	3.430602727	0.1	0.998683232	0.425067284			
ENSG00000226471	ENSG00000226471	1556814_a_at				0.3	0.102105644	1.827263327	0.2	0.998683232	0.640776858	-0.2	0.938259942	-0.605990555
ENSG00000226479	TMEM185B	219253_at	1.4	4.10E-05	7.984341769	1.2	7.99E-14	12.24683528						
ENSG00000226491	FTOP1	1569624_at	-0.8	3.82E-04	-5.969020962	-0.9	1.45E-10	-9.254924135						
ENSG00000226496	LINC00323	240068_at	0.1	0.641117017	0.662435517	0.1	0.304842005	1.148652571	0.1	0.998683232	0.973319625			
ENSG00000226497	LINC02549	1561612_at	0.3	0.264892261	1.487710618	0.1	0.422802823	0.902537351	-0.2	0.998683232	-1.310699201			
ENSG00000226527	ENSG00000226527	1569828_at	-0.1	0.764606385	-0.439356431	0.1	0.64425152	0.529385522	-0.1	0.998683232	-0.503481446			
ENSG00000226540	GAPDHP73	234954_at	0.3	0.238428522	1.570391059	0.1	0.27398629	1.222598581	-0.3	0.998683232	-1.755056055			
ENSG00000226567	LINC00606	1556448_a_at				0.2	0.002794115	3.442380529	0.1	0.998683232	0.75407952			
ENSG00000226581	LINC02848	1561916_at	-0.1	0.620510923	-0.699397497	0.1	0.166641233	1.543947807	0.1	0.998683232	0.828955978			
ENSG00000226620	LINC00343	1561540_at	0.2	0.258042478	1.50862094				-0.1	0.998683232	-0.708208519			
ENSG00000226622	ENSG00000226622	1556775_at	0.1	0.535944088	0.856059035	0.1	0.502886688	0.758482663						
ENSG00000226644	ENSG00000226644	236674_at				0.2	0.025948024	2.509939778	0.1	0.998683232	0.878531927			
ENSG00000226645	ENSG00000226645	240823_at	-0.3	0.188811133	-1.743036907	-0.4	0.00526863	-3.191868961	0.2	0.998683232	1.034271367			
ENSG00000226648	PLCG1-AS1	1558354_s_at	0.9	0.016674652	3.339371449	1.2	6.96E-09	7.882055251	0.6	0.998683232	1.877768027			
ENSG00000226674	TEX41	231337_at	0.4	0.019516839	3.241947254	0.1	0.43100243	0.886990416	-0.1	0.998683232	-0.489800386			
ENSG00000226688	ENTPD1-AS1	232502_at	0.2	0.320030009	1.334768908	0.1	0.388141821	0.96873315						
ENSG00000226706	ENSG00000226706	1569963_at	0.2	0.252007571	1.528530619	0.4	2.33E-05	5.155635873						
ENSG00000226711	FAM66C	1570396_at	0.1	0.733081856	0.497910646									
ENSG00000226722	LINC00424	1562081_a_at	0.1	0.762502267	0.443856873	0.3	0.00509425	3.205272222						
ENSG00000226733	ENSG00000226733	231483_at	0.2	0.202324888	1.691953749	0.1	0.131393334	1.68482227						
ENSG00000226742	HSBP1L1	232594_at	-1.3	4.96E-05	-7.792095644	-1.1	3.10E-08	-7.373273982	0.2	0.998683232	0.890139689			
ENSG00000226746	SMCR5	1553020_at	0.1	0.807338941	0.361911671	0.2	0.010567879	2.903370087	0.2	0.998683232	2.233785191			
ENSG00000226747	FSIP2-AS2	1560288_at	0.3	0.070174581	2.42405356	0.1	0.212586412	1.391688736	-0.1	0.998683232	-1.083942614			
ENSG00000226752	CUTALP	231828_at	-0.9	0.0779084	-2.357038902	-0.9	4.10E-05	-4.964562684	0.1	0.998683232	0.14949265			
ENSG00000226754	ENSG00000226754	1556048_at	-0.6	0.013177562	-3.486660903	-0.8	4.05E-05	-4.968865423	0.1	0.998683232	0.48935437			
ENSG00000226756	ENSG00000226756	241053_at	0.1	0.696193112	0.563209476	0.1	0.368179748	1.009246631						
ENSG00000226757	PP12613	1569670_at	0.3	0.098184614	2.201788202	0.3	0.00406815	3.295219014	-0.1	0.998683232	-0.599156047			
ENSG00000226759	DAB1-AS1	1569259_at	0.3	0.164663983	1.842350718	0.3	3.21E-04	4.247094903	-0.1	0.998683232	-0.646958629			
ENSG00000226763	SRRM5	1565849_a_at	-0.1	0.714722453	-0.530878093	-0.1	0.314809068	-1.125607046	0.1	0.998683232	0.437181604			
ENSG00000226764	ENSG00000226764	241282_at				0.2	0.030651303	2.432970445	0.1	0.998683232	0.712148464			
ENSG00000226777	FAM30A	220377_at	0.1	0.500771735	0.92613197	0.3	0.00879249	2.980085049	-0.2	0.998683232	-1.388177401			
ENSG00000226803	ZNF451-AS1	1561033_at				0.1	0.44935048	0.853425983						
ENSG00000226806	LCT-AS1	1557386_at				0.2	0.026486853	2.500188576						
ENSG00000226808	LINC00840	1560851_at	0.5	0.062902741	2.495532468	0.2	0.17411634	1.517594768	-0.2	0.998683232	-0.950991711			
ENSG00000226823	SUGT1P1	234686_at	0.1	0.508012555	0.910487706	0.1	0.453091737	0.846725513						
ENSG00000226833	ENSG00000226833	231036_at							-0.1	0.998683232	-0.703186608			
ENSG00000226846	LINC00348	233170_at				0.2	0.067002243	2.050789214	0.2	0.998683232	1.405717196			
ENSG00000226856	THORLNC	241234_at	1	0.00954837	3.688951037				-0.6	0.998683232	-2.121762071	0.5	0.482380954	2.010010218
ENSG00000226869	LHFPL3-AS1	1554302_s_at				0.1	0.341010583	1.066537482	0.1	0.998683232	0.526524858			
ENSG00000226887	ERVMER34-1	219987_at				0.2	0.125002389	1.713711247	0.1	0.998683232	0.625673454			
ENSG00000226891	LINC01359	1562103_at	0.5	0.017964024	3.29280048	0.1	0.474320936	0.808950498	-0.2	0.998683232	-1.346232731			
ENSG00000226900	ENSG00000226900	1557149_at	0.2	0.192330255	1.729623495	0.1	0.563096343	0.658979703	-0.2	0.998683232	-1.284138542			
ENSG00000226903	LINC00354	1568635_at	0.1	0.615639895	0.708417622	0.3	0.001492425	3.682890047	0.1	0.998683232	0.534740637			
ENSG00000226913	BSN-DT	1564131_a_at	0.1	0.728357812	0.507294945	0.1	0.177594372	1.505657075	-0.1	0.998683232	-0.784486764			
ENSG00000226921	LINC00454	241522_at	0.4	0.090103825	2.259527374	0.3	3.58E-04	4.207358314	-0.1	0.998683232	-1.070624546			
ENSG00000226935	LINC00161	1552466_x_at	-0.1	0.683172053	-0.586993126	0.3	0.007048699	3.073680136	0.2	0.998683232	0.895044177			
ENSG00000226948	RPS4XP2	216342_x_at				0.1	0.160356422	1.567542758	-0.1	0.998683232	-1.430850369			
ENSG00000226978	MAGI2-AS2	241146_at	0.1	0.770468033	0.428862263				-0.1	0.998683232	-0.418663292			
ENSG00000226979	LTA	206975_at	3	0.001440818	4.967483388	3.1	1.80E-11	10.03424641	-0.1	0.998683232	-0.11412441	-0.2	0.958708695	-0.507546084
ENSG00000226983	LINC01692	1561290_at							-0.2	0.998683232	-1.746821273			
ENSG00000226995	LINC00658	231458_at	0.1	0.759417394	0.450162938	0.5	9.60E-05	4.671041488	0.2	0.998683232	0.997067804			
ENSG00000227016	LINC02796	1562908_at	0.1	0.606280999	0.725509441	0.1	0.1897525	1.464441119						
ENSG00000227028	SLC8A1-AS1	1558920_at	-0.6	0.220588058	-1.628459365	-0.5	0.059071646	-2.115554346	0.2	0.998683232	0.513643362			
ENSG00000227036	LINC00511	230812_at	0.2	0.485062704	0.957779334	0.2	0.088053994	1.907615394	-0.1	0.998683232	-0.515362401			
ENSG00000227038	GTF2IP7	1570044_at				0.2	0.010747853	2.896295309	-0.1	0.998683232	-0.530701184			
ENSG00000227039	ITGB2-AS1	229041_s_at	-0.5	0.073390715	-2.395100802	-1.1	7.94E-06	-5.516373054	-0.3	0.998683232	-0.867435668	0.3	0.818128932	1.126386055
ENSG00000227051	C14orf132	231859_at	0.1	0.489242244	0.949958091				-0.1	0.998683232	-0.617446095			
ENSG00000227053	MUC12-AS1	238180_at				0.2	0.040451663	2.301808032						
ENSG00000227057	WDR46	209196_at				-0.1	0.218371936	-1.374201405						
ENSG00000227059	ANHX	1556959_at	0.2	0.309228054	1.361975508	0.3	0.001780127	3.615713124						
ENSG00000227060	LINC00629	232822_x_at				-0.1	0.133584836	-1.675292713	0.1	0.998683232	0.804236041			
ENSG00000227082	LINC02798	1562288_at	0.1	0.445074889	1.043013365	0.1	0.16486938	1.550549451	-0.2	0.998683232	-2.183288421			
ENSG00000227089	ENSG00000227089	236881_at	0.2	0.156999938	1.878352869	0.3	7.94E-06	5.51642759	-0.1	0.998683232	-0.921524526			
ENSG00000227118	BTF3P13	217467_at	0.2	0.320840791	1.33251615	0.1	0.267878991	1.238617621	-0.2	0.998683232	-1.679224978			
ENSG00000227124	ZNF717	229986_at	-1.2	2.62E-04	-6.28230833	-1.4	5.91E-13	-11.3939948						
ENSG00000227128	LBX1-AS1	244209_at	0.2	0.129447956	2.013163963	0.2	0.010037187	2.924657884						
ENSG00000227143	LINC01153	1560690_at	-0.1	0.709435477	-0.540650436	0.2	0.012485102	2.832485074	0.1	0.998683232	0.820109826			
ENSG00000227189	ENSG00000227189	1564152_at							0.1	0.998683232	0.62851074			
ENSG00000227199	ST7-AS1	1555912_at	2.6	7.86E-05	7.336249847	2.1	1.29E-10	9.297231099	-0.3	0.998683232	-0.68273385			
ENSG00000227200	ENSG00000227200	237406_at	0.3	0.089719454	2.262302014	0.3	0.002183732	3.537590929	-0.2	0.998683232	-1.280997567			
ENSG00000227210	ENSG00000227210	230390_at							0.1	0.998683232	0.403252158			
ENSG00000227215	ENSG00000227215	237519_at	0.1	0.537974888	0.852617978	0.2	0.023361283	2.558109564	-0.1	0.998683232	-0.417652426			
ENSG00000227234	SPANXB1	220921_at	0.2	0.431632664	1.07092265	0.1	0.35418018	1.03866933	-0.2	0.998683232	-1.245330595			
ENSG00000227244	LINC00845	238298_at	0.4	0.016578839	3.343277931				-0.2	0.998683232	-1.935604619			
ENSG00000227248	FAM155A-IT1	1562696_at							-0.1	0.998683232	-0.813584643			
ENSG00000227258	SMIM2-AS1	238113_at	-2.1	6.05E-04	-5.603499951	-1.8	1.08E-08	-7.732014268	-0.4	0.998683232	-1.235153068	-0.7	0.479697102	-2.033821579
ENSG00000227262	HCG4B	215973_at	0.7	0.099344404	2.194259302	0.1	0.706715924	0.431569347	-0.8	0.998683232	-2.309724749	-0.1	0.968526686	-0.380728066
ENSG00000227268	KLLN	244431_at				0.1	0.09945473	1.841646168	-0.1	0.998683232	-0.87415746			
ENSG00000227274	MYOCD-AS1	1561554_at	0.1	0.766569701	0.43573676	0.2	0.048733111	2.212326292	0.1	0.998683232	0.384632137			
ENSG00000227290	LINC01364	237760_at				0.4	1.35E-07	6.874898292						
ENSG00000227308	LINC02832	1564336_at				0.2	0.019598376	2.637249528						
ENSG00000227342	LINC00307	1563385_at	0.3	0.113713693	2.102889877	0.2	0.008574499	2.990545729						
ENSG00000227345	PARG	205060_at	-1.3	1.76E-04	-6.617238831	-1.1	3.24E-15	-13.7076002						
ENSG00000227354	RBM26-AS1	233021_at	-1	0.002782126	-4.504856928	-1	9.08E-10	-8.590253368	0.2	0.998683232	1.004072688			
ENSG00000227372	TP73-AS1	213340_s_at	-0.9	5.73E-04	-5.643779656	-0.7	1.70E-10	-9.197336897	0.4	0.955049488	3.07164382			
ENSG00000227375	DLG1-AS1	1556518_at				0.1	0.069714183	2.030307423	0.1	0.998683232	0.650612953			
ENSG00000227388	ENSG00000227388	243996_at	-0.8	0.032616436	-2.918488853	-0.4	0.092690834	-1.879729108	0.6	0.998683232	2.107047292	0.2	0.939602593	0.602440059
ENSG00000227398	KIF9-AS1	1557613_at				0.1	0.42518945	0.897931268	-0.1	0.998683232	-0.629765659			
ENSG00000227456	LINC00310	237326_at	1.1	0.00240526	4.603698628	0.8	9.11E-06	5.470496929	-0.4	0.998683232	-1.492337463			
ENSG00000227467	LINC01537	1559725_at	0.3	0.110314836	2.123264749				-0.1	0.998683232	-1.143218506			
ENSG00000227470	RPL39P16	242630_at	-0.4	0.016776303	-3.335215569	-0.3	8.97E-04	-3.873801114	0.2	0.998683232	1.089204915			
ENSG00000227477	STK4-AS1	236695_at	-0.4	0.007103608	-3.880759111	-0.5	1.49E-06	-6.076290724	-0.1	0.998683232	-0.538096891			
ENSG00000227480	CCDC148-AS1	1555224_at				0.2	0.050295953	2.196637921	0.1	0.998683232	0.376741548			
ENSG00000227495	KIF1C-AS1	244577_at	-0.2	0.627412703	-0.686793494	-0.4	0.001328403	-3.726432413						
ENSG00000227500	SCAMP4	213244_at	-1.1	1.04E-04	-7.078728062	-1	9.04E-14	-12.19321833	0.1	0.998683232	0.84677599			
ENSG00000227502	MROCKI	1557359_at	3.5	2.47E-07	15.36860276	3	4.31E-16	14.71446504	-0.4	0.998683232	-1.032500918			
ENSG00000227507	LTB	207339_s_at	0.2	0.747612814	0.4712124	0.5	0.075907392	1.986265017	0.1	0.998683232	0.390106379	-0.2	0.959323474	-0.468600023
ENSG00000227510	LINC01442	1564561_at	0.1	0.763997978	0.440847934	0.1	0.4455849	0.860577662	-0.1	0.998683232	-0.491502787			
ENSG00000227528	DIAPH3-AS1	1555994_at	0.2	0.335860529	1.29350027	0.4	1.84E-04	4.444186722	-0.1	0.998683232	-0.761711429			
ENSG00000227533	SLC2A1-AS1	1558832_at				0.2	0.003699212	3.332849372						
ENSG00000227540	DNAJC9-AS1	229388_at	-0.8	2.71E-04	-6.252123016	-0.8	1.22E-06	-6.14244069	0.3	0.998683232	1.400043277			
ENSG00000227543	SPAG5-AS1	231542_at	0.5	0.079408169	2.34486377	0.1	0.320195956	1.113468773	-0.3	0.998683232	-1.934491386			
ENSG00000227544	ENSG00000227544	229781_at							0.2	0.998683232	1.737447596			
ENSG00000227555	MIR4290HG	1561289_at	0.3	0.141705472	1.951420632	0.2	0.058052674	2.124114365	0.1	0.998683232	0.642831616			
ENSG00000227563	RNF11P2	216353_s_at				0.2	0.075082429	1.991933007						
ENSG00000227579	ENSG00000227579	242977_at				0.2	0.008854396	2.977188706						
ENSG00000227591	HSD11B1-AS1	237154_at	2.8	1.63E-06	12.08033588	2.4	8.86E-15	13.23959013	-0.4	0.998683232	-1.358947356	0.1	0.97700283	0.329396816
ENSG00000227599	PTPRT-AS1	1556921_at	0.1	0.731598223	0.501209845	0.3	0.00125632	3.747845442	0.1	0.998683232	0.400703994			
ENSG00000227619	ENSG00000227619	1569765_at	0.3	0.188197546	1.745570287	0.6	1.44E-07	6.853090907	0.2	0.998683232	0.928538286			
ENSG00000227640	SOX21-AS1	237885_at				0.2	0.01784755	2.679080741	0.2	0.998683232	1.40052458			
ENSG00000227659	CLYBL-AS2	1563245_at	-0.3	0.145085795	-1.934623331	-0.2	0.226996515	-1.348803387						
ENSG00000227660	UST-AS1	1557742_a_at				0.1	0.405030551	0.936300956	0.1	0.998683232	0.760353591			
ENSG00000227671	ZNF731P	217544_at	1	1.95E-04	6.532501162	0.9	6.94E-06	5.561318492						
ENSG00000227674	LINC00355	243986_at	0.3	0.124850392	2.038741114	0.3	6.22E-04	4.00769802	-0.1	0.998683232	-0.916538708			
ENSG00000227706	ENSG00000227706	1557919_a_at	0.1	0.415573681	1.105788986	0.3	0.002336525	3.511712284						
ENSG00000227779	NDUFB3P5	217352_at	0.5	0.00434343	4.204643962	0.3	0.003582399	3.345809943	-0.2	0.998683232	-1.803992869			
ENSG00000227782	ENSG00000227782	1568748_at	-0.3	0.128987995	-2.015409852	-0.3	0.047441342	-2.22537392	0.1	0.998683232	0.547078136	0.1	0.959323474	0.477153717
ENSG00000227809	ENSG00000227809	1569858_at	0.2	0.330955231	1.306587385	0.2	0.015193638	2.748316833						
ENSG00000227811	INKA2-AS1	236036_at	0.2	0.428199488	1.078354821	-0.1	0.286217026	-1.19216884	-0.3	0.998683232	-1.850794748			
ENSG00000227848	SUCLA2-AS1	1569859_at	0.2	0.271495756	1.468628978	0.1	0.490242884	0.780157192	-0.2	0.998683232	-1.048927103			
ENSG00000227855	DPY19L2P3	1557314_at	0.1	0.69576512	0.563921429	-0.2	0.202194429	-1.424443888						
